gene_id	cell_cluster_0	cell_cluster_1	cell_cluster_2	cell_cluster_3	cell_cluster_4	cell_cluster_5	cell_cluster_6	cell_cluster_7	cell_cluster_8	cell_cluster_9	cell_cluster_10	cell_cluster_11	cell_cluster_12
46	Hvul-g10078-1	-0.000917880758065426	-0.00947077231701909	0.0525419173438635	-0.0445631578471937	0.0446830757609517	-0.200979381914976	-0.0843530799744904	0.326278467474527	-0.115123826430243	-0.134063787426363	0.150566909413552	-0.172906839727605	-0.00358330639411297
47	Hvul-g10079-1	-0.0171205031452521	0.00150248937713618	-0.0653087749817431	0.00523740303126302	-0.0605185306958487	0.00616215797085058	0.0881720317626598	-0.00382859073562834	-0.0136868044809566	0.16768918981665	0.349867706549632	-0.0354846754870371	-0.0827451812407424
48	Hvul-g10080-1	-0.00792573125482345	0.00540021569181817	-0.0205604161953215	0.00220630003706719	-0.0249397667022632	0.00144143219891051	-0.00998405249031757	0.0073213994417025	-0.012651451939104	-0.0155807022318654	0.263410017797559	-0.0106883153584357	-0.0314760844691661
49	Hvul-g10081-1	-0.0655199191478895	0.360255027891537	-0.062028136697708	-0.0427066817097401	-0.362823665467577	-0.135254955406247	-0.570972547062157	0.561013394409175	0.0130763728845954	-0.327250741324709	0.226809828047928	-0.496716312482596	-0.323052048409536
50	Hvul-g10082-1	0.391322162125791	-0.140665326221445	0.000913157099014628	-0.337020032562677	0.00407710755770896	-0.299799496101557	-0.250471639847845	0.14726826842887	-0.212286795650028	0.0873388807106806	-0.0220277366492122	-0.186966737498691	-0.173355642853899
51	Hvul-g10083-1	-0.0549394160396197	0.257852506512842	-0.0213371332532777	-0.14272992803627	-0.120640734781339	-0.246233364340201	-0.265765162066804	0.481570499734778	-0.119195516618756	-0.225705470573125	0.300079901679858	-0.207496924663023	-0.283437562105249
52	Hvul-g10084-1	-0.0908902370553832	0.0241290428658549	-0.0357303080169601	-0.0698722408082193	-0.0141273937822318	-0.0848734802385295	0.105069108420943	0.344401056274508	-0.00468063855689441	-0.0589780459351301	0.33278135455453	0.0623374077076315	-0.0679812990646736
53	Hvul-g10087-1	0.000120765308968059	-0.000126830325588832	-0.000124349456134885	-0.000115116183855408	-0.000110987845219393	0.00101641678905688	-0.000109388160890767	-0.000109160630505053	-0.000107805656039802	-0.000106889984280855	-0.000106575926014237	-0.000106465522084183	-0.000106199654570204
54	Hvul-g10088-1	-0.0222356092095854	0.0304989791900791	0.0253982704329111	-0.0163134640002117	-0.00269800448851893	-0.0294821182978483	-0.0277852367051567	0.0252548090096078	0.00447182381347933	-0.0387735157119666	0.0709325840895856	-0.0436222462212281	-0.0379412124697101
55	Hvul-g10089-1	-0.00601347545054205	0.0198687181298638	-0.00693866483256108	-0.00646970443051479	-0.00570471711488816	-0.00566695770001584	-0.009196478296161	0.0372588585281893	-0.0177100691871143	-0.022808214371084	0.0366328714151668	-0.0168676893109784	-0.0156886040948998
56	Hvul-g10091-1	-0.00832422170268973	0.0241417694317371	-0.00553009578897785	-0.00441486927916358	-0.00873912082899495	-0.00929591905467988	-0.00473791218235843	0.00877885036196649	0.0139884767837955	0.00264118932508135	-0.00922392279676959	-0.00116888036797286	-0.0229669552892094
