gene_id	cell_cluster_0	cell_cluster_1	cell_cluster_2	cell_cluster_3	cell_cluster_4	cell_cluster_5	cell_cluster_6	cell_cluster_7	cell_cluster_8	cell_cluster_9	cell_cluster_10
517	NVE8366	0.113402134151707	-0.06361394769052	-0.0401195102617008	-0.0900505246632135	-0.0517516772336046	0.184010574006325	-0.0928109183571211	-0.0595287300298449	-0.0937862205939386	-0.0956297278094865	0.0506065584334852
518	NVE8378	0.950435286934233	-0.659981167898507	-0.530442745602676	-0.0305061458545651	-0.344131637872119	-0.479163662575369	-0.618990280512918	0.399334371820119	-0.521628420731175	-0.389624637429936	-0.157178756743611
519	NVE8379	1.27158438106485	-1.11597497716202	-0.930103994859884	0.606489510074519	-0.647691995126271	-0.870325729887627	-0.533585645360742	-0.304722348252246	-0.951965265499272	0.110235447927354	-0.00814126572924589
520	NVE8404	-0.211564207292304	-0.233392498441795	-0.217192545493188	-0.200268700308105	-0.126850807092852	2.10937345081922	0.0490167454949121	-0.0725731837318016	-0.221995749421428	-0.00745787846275378	0.287490045628623
521	NVE8481	-0.150876518226329	-0.101845374089165	-0.154936316704399	-0.137270798221888	1.12703876201748	-0.0644734753659444	0.00604921372949066	-0.140106058273671	-0.139976396534713	0.000684260940333137	-0.0676727340046833
522	NVE8482	-0.378467411930887	-0.29365906622802	-0.261975425326621	-0.363084514291406	2.09747986672327	-0.32800328320734	-0.414276201276834	-0.209502037962569	-0.390986062458477	-0.13349168461239	-0.409143352214447
523	NVE8488	0.187791372873995	-0.0849299605451806	-0.120446598712236	0.0370316539744543	-0.132900653099776	-0.125115530601446	-0.0834929159629806	0.276409852882395	-0.127080553212636	-0.127814883111033	-0.0753388157834936
524	NVE8517	1.62264709681157	-1.46541316075648	-1.2117648161396	-0.781630559360981	0.506096026580007	-0.720226440000161	-0.803478182416648	0.42778641788076	-1.13722155651379	-0.460904373667109	-0.62025860418554
525	NVE8520	0.112584891617298	-0.057121288293459	-0.0598676129338538	-0.096878508124064	-0.0669503748774453	-0.0109043866196801	-0.0925001559238747	0.422771208004019	-0.092452074161374	0.0277206784811459	-0.0921947420850019
526	NVE8521	0.396757288100358	-0.192718684772172	-0.188355154163655	-0.119646711668953	-0.161732641201646	-0.0243499234391542	-0.117051203449849	-0.187522585868065	-0.188192746402686	-0.186706921124509	-0.184645105474325
527	NVE867	-0.0981922523772604	-0.0147962010052325	-0.14203545402374	-0.125135785999243	0.878857747756366	-0.120370904639744	-0.119524421720152	-0.118680017706335	-0.0466824063262436	-0.117971140193284	-0.117741820813458
528	NVE868	-0.151812328348787	0.145541349501677	-0.0715876757709402	-0.121500508391801	0.365454667246674	-0.00133600937029379	0.0188161503638065	-0.129943444421789	-0.130024865400305	0.337616786688145	0.119448330999011
529	NVE8749	-1.9151919663145	-1.66966871211534	-1.36174956164603	-1.50146125683636	0.274305157531862	5.35750089087188	-1.14891973470047	-1.59916670709093	-1.19522466631705	-1.60589245354789	-1.2976759353928
530	NVE8928	-0.0796531358964887	0.0815115456341549	0.0392774244134371	-0.10267457779456	0.0794224739747012	-0.010408503658084	0.0686001311203974	-0.114529386168744	-0.114370602786068	0.0399020519908596	0.0457425096673369
531	NVE899	-0.329140504493457	-0.0865154774251051	-0.299341095416124	1.54132249128587	-0.177560698744113	-0.19433823081264	-0.179361490329757	-0.247876535606356	-0.303824938611429	-0.301385465807718	-0.19053068624772
532	NVE901	-0.969294813748623	-0.465036976879215	-0.950438526564133	3.13759167727435	-0.815084329835791	-0.777438351151789	-0.569260896073113	-0.658861369553431	-0.884874432394147	-0.976581631406945	-0.481945516092072
533	NVE902	-0.147169377252562	-0.103118940407425	-0.0334570435045169	0.845814442744797	-0.11937299089808	-0.116384764133133	-0.113390324493046	-0.0447453123836852	-0.0561372280921585	-0.11290870565297	-0.113770269836276
534	NVE9066	-0.0823069934270203	-0.276855007506353	-0.589229689222684	-0.309409950666585	1.82991752821034	-0.33810975746141	-0.147650549148216	0.281860630043009	-0.364866889541352	-0.447044372656049	0.0432114886066811
535	NVE9195	-0.237901005489835	-0.14101341555691	-0.0511624579462981	-0.170546292510497	1.33307668198749	-0.22194381515246	-0.114830319524992	-0.218206904376432	-0.131597896323253	-0.124603832541842	-0.216765163689736
536	NVE9197	0.0354139548943034	-0.0404874688439995	-0.037569858911718	-0.0463962480680891	0.218432950668231	-0.0445830577683177	-0.0442613318318984	-0.0440561966545508	-0.043929405181997	-0.043855622493295	-0.0435841946791761
537	NVE9231	-0.477256895432729	-0.389507817359619	-0.456619949318061	2.22329835050981	-0.21452113742752	-0.304595251489655	-0.466531192339915	-0.434135117215932	-0.412101046708444	-0.474153021482165	-0.364818415035282
538	NVE9233	0.780220656347868	-0.848124330696634	-0.18478514180858	-0.773916855685661	1.06238085974238	-0.799995141011562	-0.827997295105365	-0.872175533893016	-0.497961741900741	-0.87234962344464	-0.873393058649184
539	NVE9245	1.45931491758598	-0.993045410981962	-0.810226228963534	-0.277353558883655	-0.920446003211024	-0.490707521198369	-0.883850161851844	-0.187011925641189	-1.04060686057668	0.497681326736008	-0.750647813504797
540	NVE934	0.0172043674677865	-0.278599281503384	0.538869253884656	-0.242248449647324	-0.105094625723116	-0.290089147018114	-0.259436605158163	-0.268753154117626	-0.218335233072566	-0.194891519719035	-0.205828560902223
541	NVE9401	-0.0568731855738452	0.0738614173674343	-0.0282802197219865	0.0767564738273191	-0.049840904503771	0.0340740668510919	0.0395464108037272	0.117773329108086	-0.100310679296099	-0.0990615522670012	-0.0968208839495174
542	NVE945	-0.274089879900713	-0.162987592257873	-0.103638841805534	1.25617069051243	-0.121009444667311	-0.0607202993568007	-0.0611685009001892	-0.304890809403995	-0.0228636378616047	-0.31331028566106	-0.00354759051164144
543	NVE952	-0.0616400268409789	-0.142723269892135	-0.0922801086577659	-0.10058223031115	0.87329143418917	-0.118428081272572	-0.00262485247660023	-0.0611580580202648	0.0357750660249376	-0.112720048430314	-0.000676893538808843
544	NVE9552	0.00150320929870488	0.0184108576813225	-0.0137004410360212	-0.011958760285159	-0.0118119603975536	-0.0114860328154246	0.0328115897925652	-0.0113186164896635	-0.0113157229118303	-0.0112258009564849	-0.0112258009564849
545	NVE9661	-0.0570825495657598	-0.0380523614948503	-0.0482157699750506	0.469585071435415	-0.0493846359191695	-0.0586196425070965	-0.0577645555196704	-0.0576963661402459	-0.0571537348420532	-0.0569661639225764	-0.0576778961582585
546	NVE970	0.053043596641186	-0.0719736573087003	-0.103890292840215	-0.0317045220067528	0.224382389637154	-0.0298637011657037	0.243085515466126	0.0791846919950122	-0.0486037006639003	-0.0155947435707617	-0.0989763511694878
547	NVE9739	-0.209050942765744	-0.141991758013277	-0.297863028412185	1.42335821080085	-0.253993945717535	-0.291450409355538	-0.29647196024155	0.233130098981174	-0.228493608199607	-0.298804614666476	-0.0804853530835065
548	NVE9787	-1.15653435914496	0.367201518484664	1.58821221240253	-1.99877621345219	-0.694470374703738	-0.567315573863032	-2.00000777946402	-2.3231784819466	0.591887369679119	-0.659856550562871	-2.9102084309919
549	NVE979	0.168425162275635	-0.0520018987825378	-0.128296368947914	-0.0591062799514366	-0.0947582370594846	-0.127062345426007	-0.146817903151211	-0.146857945793703	0.309344946266233	0.397414104893894	-0.145333079684863
550	NVE9793	-0.277914758260057	0.723677676202384	-0.304918995850402	-0.230912411710693	-0.30314115018713	0.451649332346838	-0.498540361297144	-0.486936483946192	-0.444201315767606	-0.248951317017797	-0.593674992767368
551	NVE9849	0.0299881836453107	-0.00589526360061727	0.00739922886039503	-0.0385260565186536	-0.0543834301169536	-0.00797880065395652	0.00530053918712902	-0.05361261749784	-0.0516287297284012	0.12627876820539	-0.0513115836731566
552	NVE9924	0.186762850333365	-0.53184345782324	-0.48237538860879	-0.27465133203149	1.31487310174846	0.961993279917269	-0.281452814413878	-0.634801977884175	-0.331967584525489	-0.258229648797576	-0.151380021044431
553	NVE9956	1.98421031309691	-1.88510368846347	-1.45559756529912	-1.17732375230205	-0.142338041107697	-0.772698149436993	-1.30277777791235	0.637776155083866	-1.43092509060862	0.75307951295958	0.651634199981514
554	NVE996	-0.0527284899444075	-0.0562468891734265	-0.0619885634062496	0.548748903487819	-0.0658319898637255	-0.0794427661559849	-0.0596460386106552	-0.0782576801230149	-0.0780734066193404	-0.0774669941107483	-0.0774669941107483
555	NVE9976	-2.02816587864077	-1.79708491858483	-2.31178826569113	4.98219425687883	-1.83498162678844	-1.77077127008787	-1.71290852866553	-1.52747920304321	-1.71203926999945	-0.632707039740299	-1.38588459715538
556	NVE9982	-0.120380034539339	0.0144057254390069	-0.0882760937290673	-0.0637661042616658	0.710117416303342	-0.098208243089911	-0.0974666779706913	-0.0466197989626439	-0.0407461255310521	-0.095809053976334	-0.0960980533464126
557	v1g100259	-0.0178443268842414	0.0177126750287686	0.017099571715172	0.00514047283004394	-0.0134689849747211	-0.0134510433229562	-0.0132163902534218	-0.0132962090665879	-0.013145549179031	-0.0130460356506396	-0.0131872507587865
558	v1g100342	-0.123573303656846	-0.0983686284118762	-0.130560560926562	0.870362859881619	-0.0919971968668236	-0.0466968587660625	-0.125816124117966	0.119286148094336	-0.0945213165036103	-0.0862347595241512	-0.135403435403902
559	v1g100385	0.00288839809069766	-0.00569267799772461	-0.0117556919972724	-0.00941216519490198	-0.00935428767108664	0.0066686802952774	-0.00923825339793993	-0.0089079182270042	0.192095687905359	-0.00883481054795445	-0.00883481054795445
560	v1g100407	-0.476532773527698	-0.245269239690079	-0.507547619280324	2.10973755099546	-0.24629286482053	-0.149830507840351	-0.187438130283103	-0.565565895132577	-0.562580268176105	-0.438292941940589	-0.426834979999384
561	v1g100423	-0.0312004945194833	-0.0601309548529306	0.177330669699153	-0.0498573164626567	-0.0746008477399137	-0.0710876206650736	-0.0359763706057973	-0.0122797471012654	-0.0349933408291183	-0.0697992943253063	0.158953818880987
562	v1g100512	0.103325331686556	0.12921938260319	-0.210339510124835	-0.143636192230829	0.341383839257114	-0.185570001199377	-0.3197413164312	-0.375093794250637	-0.297171491891863	-0.423063008350793	-0.133260240240784
563	v1g100701	-0.0131232004716212	0.0223555616422569	-0.0100816238872594	0.0812501964616648	-0.0444431565627163	-0.052812388365545	0.0706753539660818	-0.0506805265914837	-0.0525654305497005	-0.0516743567159107	-0.0521179605783763
564	v1g101120	0.412950492367377	-0.251033305126792	-0.280694472622231	-0.238304973887097	-0.0562965867212422	-0.122772122652058	-0.137040805994843	0.519060172367887	-0.294211417489338	0.273743318044759	0.335538782618792
565	v1g10129	0.126494948208738	-0.0586413363750822	-0.0780375357249653	-0.100400789398711	0.105671631273742	-0.119499151804928	-0.0546164201278558	-0.128583987019868	-0.118040285442963	-0.0690596484713177	0.363089392638451
566	v1g101680	0.118394833032194	-0.0767735967277652	-0.042536650273941	0.00177578787182273	0.0172858992282082	-0.0283391576446876	-0.0815369654920266	-0.0814186618747708	-0.0814616267462658	-0.0786719929135737	-0.0808296273373061
567	v1g101731	0.350293418113116	-0.0208470695948829	-0.333364925029668	-0.122460938613159	-0.177842688847303	-0.209061523288568	-0.287412674653551	0.051452864114823	-0.00447488662797868	0.0393105543524767	-0.0562730578951276
568	v1g102563	1.84602226367304	-1.87018900829538	-0.817524204994784	-0.547106923812692	-0.524559370394023	-0.782916083304001	-0.734948688494192	0.0984318306278853	-1.94401304908275	-0.31032855102019	-0.153505861707405
569	v1g102600	-0.106537927715506	-0.120750761413771	-0.233343707821861	-0.0801968171518594	0.578352043447137	0.123345692437531	-0.301492439912203	-0.230713189260859	-0.101085453372608	2.29158750383236	-0.279053364458657
570	v1g102786	-0.189367110655141	-0.0620885164266193	-0.0530041800099831	-0.182115963308236	0.115984561722931	-0.111370577944863	-0.00696415992930557	-0.0527394570093514	-0.0372959765136883	2.51030516668516	0.274838693180643
571	v1g102981	-0.352022572587136	-0.24108062664417	-0.328543579930806	1.7335738291206	-0.229009788712601	-0.17743016285587	-0.303187782452017	-0.197078819383603	-0.150976401671972	-0.131177899755924	0.277583695038862
572	v1g103135	-0.237364991561139	-0.140180951381886	-0.192368521394884	1.35759256417546	-0.208164178307203	-0.187810709823291	-0.19750423077227	-0.174146490375198	-0.130291346950995	-0.225859253207935	-0.22620678540718
573	v1g103138	0.0548723654492572	-0.0255461603991749	-0.0585680775816095	-0.0344302062325771	-0.0475763219690712	0.0996707748857311	0.0818009310287315	0.0743666432831089	-0.0501021852715295	-0.0502713738272805	0.070278234374224
574	v1g103228	-0.669887555755446	-0.478103078481435	-0.670178289975354	2.69474976130985	-0.531838221505777	-0.360469072656168	-0.602980412741114	-0.553666170172386	-0.618928060407455	-0.368975232494244	-0.759195104878078
575	v1g103399	-0.0993437776433467	-0.0378291597711051	-0.0819140677086568	0.650181131853686	-0.0733177259048221	-0.0689890502047115	-0.0685722610721441	-0.0682055501599503	-0.0681884523426605	-0.0676570299712422	-0.0676570299712422
576	v1g103789	-0.0948332357959185	0.0411076382950401	0.0983397761274272	-0.207440347899709	0.0431080826724572	0.19743302032777	0.381244361549212	-0.123190433053316	-0.215105245126363	-0.0829335403813256	-0.283456604619459
577	v1g103824	-1.03474067332364	-1.28145913332396	-1.20548876762707	-0.886124344088862	-1.11141738621009	-0.890618601706265	-0.707028148963655	5.58861619373227	-1.01104182005272	-0.731530140978861	-0.205787135054413
578	v1g103841	-1.05192744298114	-1.61261811298193	-1.41061867892132	-1.12818255328704	-1.38733284264657	-0.997455615808192	-0.804600919539397	5.90369359624023	-1.54768329762471	-1.26032648958151	-0.685662769384766
579	v1g104208	-0.0943564084545253	-0.115359551467637	-0.0810945243214748	-0.136424561679241	0.881975866124952	-0.0171237245814918	-0.130964953812815	-0.127763993588799	0.0199076835223132	-0.127571223248093	0.317417295214589
580	v1g104623	0.581032164700449	-0.323527775489669	-0.231682130191408	-0.228504683087625	-0.227727790573778	-0.199618429800547	-0.288840606989745	-0.145760647386575	-0.245871516407017	0.0177556972714695	-0.175081029784058
581	v1g104907	0.0895381277363718	-0.0527633626787237	-0.0339654360526453	-0.0730910675235564	-0.0135924280326423	-0.0020236327628702	-0.0107682122744329	-0.0428284071656921	-0.103333720858335	0.160948083364844	0.124646336873894
582	v1g104939	0.752262969167512	-0.873338972939827	-1.15360581025924	-0.321263497566753	0.508840602968735	1.70500399013402	-0.408447811276379	0.39577301327778	-0.931575705644463	-0.770540505698752	-0.106807164873199
583	v1g105050	-0.00897569955287308	0.0409487710156591	-0.0405088822207947	-0.0466443350689065	0.0437337454056385	0.0896333995383975	-0.0614376113690024	0.177630540287597	-0.101163834809804	-0.099035500924877	-0.100252011496693
584	v1g105271	-0.407250027759391	0.0204358570351683	-0.146368095449943	-0.116971455117666	1.56269779025324	-0.279892444778407	-0.313206251513026	-0.355231691140454	-0.16156270110293	-0.442442500864098	-0.431465950902296
585	v1g105460	-0.487645819223464	-0.394845965090554	-0.370452704875463	-0.0492193465308688	2.22319699296267	-0.177158317996991	-0.235267199289496	-0.376160861619994	0.104537123750737	-0.372533563309126	-0.373333845892412
586	v1g105508	-1.63847841600576	-0.532579591500526	1.7117448541099	-0.790032687485168	-0.598762228957066	-0.31903035436192	-1.08364349685336	-0.705663974491747	-1.3696132827713	3.57584998926513	-0.788032662954663
587	v1g105616	-0.132070915631936	-0.110183957414672	-0.0444717988564589	-0.0404235941670039	0.906522711974654	-0.0987692069092498	-0.0981822698642596	-0.0974321232915781	-0.0973290752613366	0.00502662183073151	-0.0966563187408456
588	v1g105627	0.0511081005699517	-0.145836629598576	-0.152469427454485	0.212408905794733	-0.0907824534265486	0.0336727633474795	0.947815669067528	-0.131628633811205	-0.131662632761343	-0.130483182808527	-0.129486313715502
589	v1g105650	-0.042944626939503	0.0729109542203601	0.033657004181548	-0.0691822916381475	-0.0130524856279985	0.0577349984444385	-0.0751977335115972	-0.0834684293712348	-0.0807650401705676	-0.0795024653401914	-0.0288607251929891
590	v1g105659	0.055076472248046	0.00267489525927597	-0.0733493762316032	-0.0554828142356621	-0.0324679116230092	0.267474677062826	-0.0710471015598583	-0.070001470900582	-0.0699198678387763	-0.0698784180526602	-0.0695321506398528
591	v1g105672	0.552031486347652	-0.439697560168196	-0.368941554094007	0.347757989925321	-0.291633373250783	-0.203927344546315	-0.0421043404549823	0.0439904035788705	-0.414401611332134	-0.360329645093485	0.198092312404994
592	v1g105779	-2.4729926923372	-1.30816214904857	-1.11281654103702	-1.7383393411569	4.79897030401638	-0.774525126144578	-1.65155381911344	-2.50557694742133	-0.951953595111377	-0.574688386151143	-2.26920558421514
593	v1g106167	-0.0518978819583007	0.034855676813941	-0.0347927465617324	-0.000400568593731734	0.206387871305056	-0.0425430437712949	0.0598000655981038	-0.041268618713959	-0.041258177075266	-0.040933661399851	-0.040933661399851
594	v1g106339	-1.34577611487226	-0.924200251531766	-1.50553319386716	3.85193684438461	-1.14311723797508	-0.935836456921026	-0.337567658998836	-0.589175613479756	-1.17715980154672	-1.02081347603884	-0.990166473054802
595	v1g106424	-0.0337367198143403	-0.0275685256735632	-0.025717390367442	0.334234969031041	-0.036733767088095	-0.0551599040164837	-0.0576741613493433	-0.0537207218984909	-0.0537987083064002	-0.054433993786729	-0.0533604729724055
596	v1g106450	-1.12735860458783	-0.820390887129169	2.09145221930996	-0.90624047240548	-0.111601276174158	-0.313600097121701	-0.813881482288975	-0.735869190610536	-0.431421995576217	-0.94232051219083	-0.738666196856561
597	v1g106767	0.245844385673202	-0.155692601876675	-0.14347425342257	0.00782253585336029	-0.0723574335892948	-0.0191959447689512	0.12166252312566	-0.12402606098931	-0.124692549778443	-0.123020493510349	-0.0604969576903857
598	v1g106775	0.435362280467289	0.137303316942334	-0.622624697046521	-0.154121320320091	-0.42550179863787	-0.215039332449587	-0.356743652664321	0.536336241270304	-0.660598655263142	0.233196956135902	-0.383744620260685
599	v1g106963	-0.0431112841243302	0.00788651264119285	-0.00298054410707425	0.156324558173453	-0.0700470758498743	0.0618059594785063	0.0400851480800202	0.0317244129323706	-0.0570852582297905	-0.0571442023325057	-0.0559944197712973
600	v1g107554	-0.0433618872759036	-0.0732755961525523	-0.0280071024981349	-0.0400307654860139	0.491535074635417	-0.105940679762673	0.0669516395791666	0.0800473044616338	-0.0291115919589055	-0.103017501393139	-0.103615569782005
601	v1g107861	-0.0274761202920686	0.0671178406397854	-0.032767928771165	-0.0275840495290866	-0.000564500851021287	-0.0276861417997476	-0.00728594234426413	-0.0274890665193889	0.135929793673107	-0.0271353191737054	-0.0272648959255602
602	v1g108942	-1.24032062305243	-0.841800131140629	-0.119811866368026	-0.926814425683952	3.38894932086107	-0.507036714218151	-1.01997621895148	-1.0625148881102	-0.808459721033241	-0.791085315259457	-0.816709635527334
603	v1g109353	-0.00644646488282523	0.0276397426556597	-0.0159557483908368	0.0191645258699912	-0.0175245839423414	-0.0130340308944428	-0.0140709319550434	-0.0146669826168615	-0.0128222731668074	-0.0127005315268612	-0.0127005315268612
604	v1g109376	-0.00333962730873058	-0.125297322243707	-0.161761179696354	0.742646751387904	-0.152654610013269	-0.0494067058723795	-0.100912209572138	0.109166614677016	-0.0860006695684798	-0.157054996197646	-0.157198282159283
605	v1g109423	-0.600274596454681	-0.368451939195721	-0.340115095836698	-0.470658418919695	2.49915444275544	-0.244663016451201	-0.35234548207758	-0.442950317244565	-0.319596213033664	-0.492517526705148	-0.492301586192857
606	v1g110059	-0.058761436611334	-0.0574670909709522	-0.0514648062741538	0.421354658958551	-0.0454050807869887	-0.043866755772194	0.015688101181774	0.0630048771494661	-0.0425627681518254	0.116349247129219	0.102622849035526
607	v1g110126	-0.0453689912014554	-0.0691527005218246	-0.0641944103154309	-0.0850636971361164	0.605710141837109	-0.0465884486510519	0.00380499076684726	-0.0459028562624209	-0.0806681337025088	-0.0778475466384688	0.0794139107902655
608	v1g110153	0.132803078736378	-0.144569699452577	0.184610860260142	-0.069092594146541	-0.231269838235384	-0.236965322018091	-0.220482263431155	0.133563106686309	-0.174758813303176	-0.196145956974124	-0.225802655954036
609	v1g110181	-0.0500308460820249	-0.0266017600094182	-0.00909230948508896	-0.0364172606012579	0.372040968957482	-0.0349893381435751	-0.034736012580726	-0.0344834129266636	-0.0344746676103478	-0.0342028770620339	-0.0342028770620339
610	v1g110212	0.0496631062498625	-0.0882170666398383	0.155659307991837	-0.0988293219753682	-0.0955023024919775	-0.0352068351661855	-0.100433874615208	-0.102026048710337	-0.0403853908827774	-0.0988173383315882	-0.100639549288853
611	v1g110233	0.0754591066873512	0.0459978248261756	-0.0631107661230685	-0.13382996149096	-0.0556587446539826	-0.034506909792817	0.0291602137013268	-0.140001432372423	0.0266722226706812	-0.137129139779761	-0.0513223915265162
612	v1g110258	-0.0276974572320134	-0.0270977277792121	-0.0291422828785141	0.326310238451454	-0.0650648555627956	-0.00262441924574849	-0.0603277567346722	-0.0592648763324561	-0.0594625895451596	-0.0582842758182931	-0.0591262187360433
613	v1g110348	0.0830747023204524	-0.0444605997066343	-0.0638065557328297	0.0485402002833083	0.0319114372538962	-0.0540714458498836	-0.0536768170548338	-0.0532156251955319	-0.053331743478341	-0.0524391249183539	-0.0526298944875158
614	v1g110350	-0.366429850193633	-0.247207076560837	-0.481451635120175	0.0221943388557428	0.0118050589045281	-0.157347856467331	2.90850508927573	-0.27106194587251	-0.491253781609771	0.144623026544954	-0.388254812734116
615	v1g110464	-0.0877194076155841	-0.269059908894923	-0.264434449311504	-0.16002637400416	1.09597090310123	0.597077943717749	-0.323014336513442	0.247133678223821	-0.328300391670808	0.0417056639010473	0.826049392465772
616	v1g110593	-0.00604211752857187	0.0180136230853972	-0.0287632309780608	-0.0250381898730428	0.0960952988450761	0.0127400001310454	-0.024057098610064	-0.0239584461365757	-0.0237968311503267	-0.0236799163558404	-0.0237628308311555
617	v1g110599	0.499091235652314	-0.0406168119769508	-0.561444375962103	-0.0243942138587586	-0.244341564682631	-0.0866113592940267	-0.325198632827767	-0.207904819041412	0.053354289651134	-0.580809935541105	-0.141384261058373
618	v1g110661	-0.00687393023342569	-0.0132987460565875	-0.0161835531823553	0.0875994664917111	0.020515747445925	-0.0137914684614176	0.0178949913267423	-0.0131735192106078	-0.0135871352381236	-0.0133893404076597	-0.0134792473604109
619	v1g110792	0.0305461900646881	0.142849171228278	-0.145442944309393	-0.0700673578719413	0.0370980079897392	-0.0817186134913423	-0.165461349698271	-0.162748221955338	0.0383487324627092	-0.161045612470268	0.0527942360942339
620	v1g110843	0.000302822418205825	0.0106742555061508	-0.0303724625355543	-0.0123207722106489	0.0355796504126863	-0.0354743574217394	0.166879612384649	-0.0349615037445738	-0.0349526386427029	-0.0346771249825578	-0.0346771249825578
621	v1g111416	0.0895748636714248	0.189674142326408	-0.231458771217553	-0.216948729910322	-0.093239429313403	-0.269866426095378	0.186401918244267	-0.093038823766452	0.144363551860719	-0.227139761033126	0.0285934728023841
622	v1g111433	-0.782695497508788	-0.401512341949121	-0.620721972348529	2.69202651176025	-0.435621047562685	-0.470136526046873	-0.504102136117802	-0.522167511289838	-0.639922746138127	-0.603103766329955	-0.501427682333339
623	v1g111441	-0.955195896332015	-0.740952691346749	-0.987673688144794	3.33248679517935	-0.927980935498355	-0.768742723657506	-0.714242917100451	-0.457752973576791	-1.15055648276993	-0.735927111062566	-0.89051738500492
624	v1g111803	-0.038554563258803	-0.0308158761235236	-0.0319540501022136	0.320636586455841	-0.0276911500597245	-0.0268081084617593	-0.0261424314663433	-0.0265406594483363	-0.0265339100046479	-0.0263241526638532	-0.0263241526638532
625	v1g111867	0.0350053537133679	-0.108642129917136	0.107298545537518	-0.0727407349509782	-0.12382169648214	0.227017333216305	-0.0750207307703987	0.0313586170155196	0.129178557526057	-0.128609973628206	-0.13046098695435
626	v1g111870	-0.369753273260112	-0.269433186508835	0.847241921829361	-0.160487017572662	-0.237650655593782	-0.148720551862354	-0.31175249288447	-0.16370819323672	0.582226577972485	-0.307638239744093	-0.0954495174773814
627	v1g112027	-0.262908570357269	-0.108697284352805	-0.188763391103012	1.40838926600461	-0.269941038851382	-0.213930708984212	-0.260323048416797	-0.19668987972032	-0.250371113042079	-0.252125773969287	-0.248391273415863
628	v1g112221	-0.251671312327554	-0.0634647018447076	-0.223270240213481	-0.202042009506117	1.45416277038678	-0.216467109392627	-0.177485376578847	-0.214698460631712	0.0337006643336402	-0.213766479970067	-0.21615296341441
629	v1g112324	-0.800540099883753	-0.694985465302909	-0.549946335117968	-0.529631098923036	3.12353934454723	-0.700694433950388	-0.591033868738562	-0.62838481954127	-0.360682531410199	-0.686713127054286	-0.687100808473515
630	v1g112360	0.443809406901431	-0.346952831268794	-0.135261390360444	0.0129104593138399	-0.247347320069334	-0.259206056545844	0.304903643217396	-0.374724204199498	-0.319168044130716	0.00851570504349508	-0.106095704117072
631	v1g112378	0.0824290615371085	-0.0423186469012725	-0.0167572637010276	-0.0385809210249479	-0.0511671406542486	-0.0474598505939388	-0.0487964816543231	-0.0466790771008026	-0.0466886084895128	0.184905913230596	-0.0463700780652923
632	v1g112440	-0.163517941247001	-0.118122644922798	-0.0962672613266196	-0.122973484388185	1.14031936913352	-0.110575410719249	-0.135974289495439	-0.135100306326001	-0.0520316176884375	-0.13334530655215	-0.134038229114592
633	v1g112522	-0.312237649203691	-0.207917165451663	-0.247586174918012	1.62705372592342	-0.236607971802945	-0.255918004233056	-0.19086532591675	-0.292369400683765	-0.284784339809559	-0.174428216712959	-0.0172482041383946
634	v1g112691	0.100187222142453	0.128043548446942	-0.154655019550619	-0.0602872349932205	-0.108663246243612	-0.112237322406223	-0.083064380729343	-0.151770801329861	-0.152243742708218	-0.150212693945825	-0.150053966399739
635	v1g112848	-0.313890828299605	-0.314561109474842	-0.306942324443841	-0.0764475124806855	-0.346286176012029	-0.30790616962631	2.9556543417727	-0.189709566075604	-0.304400660999231	-0.342093568770506	-0.221308717813394
636	v1g112998	0.0657492393313326	0.0113755694429792	-0.0651263622499337	0.0395764759129857	-0.0525811103835183	-0.0725143370207097	-0.0730777313026135	-0.0717932578689753	-0.0715849845647005	-0.0491378623810753	0.0390901945184299
637	v1g113088	1.13120703667397	-0.77612929341847	-0.595954781695882	-0.170958650451297	-0.487200813926577	-0.236527418737411	-0.466097695391919	-0.487393267575235	-0.630048421057101	0.0861029364223591	-0.519802064474393
638	v1g113102	-0.00589602115196639	0.0262094459524549	0.0560373552911394	-0.052069025743987	-0.0933857350299387	0.0530358441295294	-0.0883043626181529	-0.0874990123401906	-0.0878264041942901	-0.00743337764422515	-0.000713761949759223
639	v1g113115	0.38473145668731	-0.195716445680007	-0.0949285618884425	-0.192345408632376	-0.176650913029146	-0.210284067520827	-0.141126062661948	-0.110867520498691	-0.207916677408166	-0.133862927363994	-0.206106629252349
640	v1g113172	-0.214936088816889	-0.243868688847593	0.506337578951998	0.232310170157442	-0.045271788532403	-0.249638889547684	-0.125821011043642	-0.0825317861876714	-0.246822281491538	-0.241165029833575	0.583720385952335
641	v1g113641	-0.247154367550979	-0.243324694388979	-0.415133010332297	1.72720200936271	-0.157867214346848	-0.298752150907172	-0.351772292366324	0.00598511126921836	-0.43700945221165	-0.362548375753485	-0.225546886556099
642	v1g113651	-1.19853981946413	-0.917951702812316	2.30290828865743	-0.818811131617966	-0.604168791586588	-0.435359735263071	-1.03987321610582	-0.894365326818754	-0.612265288358241	-1.03434401473371	-0.869515501750158
643	v1g113654	-0.201189727036585	-0.150531745678512	-0.167037430704476	1.20442837439218	-0.15857888712525	-0.133471064210232	-0.0917401878317997	-0.175841841837729	0.037225738825775	-0.273369892135805	-0.0080665738344966
644	v1g113685	0.229995393272916	-0.123008351486079	-0.093934587608158	-0.0963333806496333	-0.160721114032941	-0.0325186744346981	-0.126160398787915	0.0937545103267203	-0.178135577520661	0.421816875647031	-0.104795459154382
