gene_id	cell_cluster_0	cell_cluster_1	cell_cluster_2	cell_cluster_3	cell_cluster_4	cell_cluster_5	cell_cluster_6	cell_cluster_7	cell_cluster_8	cell_cluster_9	cell_cluster_10	cell_cluster_11
57	Res-000039	0.00524456545813242	0.00132511187957195	-0.00432121992660382	-0.00963089326626303	0.000149915839950516	0.000481726858931286	0.00576431827742119	0.00388870578431439	0.00833556230611556	-0.00705074906063595	-0.0104314196043311	-0.00935713718173454
58	Res-000040	-0.000388406520812207	0.015871052815208	-0.019728327259519	-0.00803025685477369	0.00927391526897375	0.0118758508754539	-0.0147181679353908	0.0275765505534705	0.0087796298025649	-0.0272335857723698	-0.0108071238105209	-0.011576959510365
59	Res-000041	0.0522872317946925	-0.0905044708956717	-0.128524637663605	-0.0201901230794122	0.0377066393628845	0.10968232111079	0.0226234418390721	0.0111598799716178	0.110986216861874	0.0158340626063295	0.0156771826787511	0.050806980220855
60	Res-000042	0.0317006821516745	-0.137635366239263	-0.0600234172441239	0.0402888977795035	0.10500373112577	0.227789304241676	-0.19247850298126	-0.131073398715948	-0.0814107077494217	0.0601904541393852	-0.0594820203867332	0.170479891110207
61	Res-000043	-0.042551852279842	0.0266010604175991	-0.0587956627832109	0.0198103056111543	0.000374688209139773	-0.0806126460576216	0.228052506577072	0.0442779732385007	0.0439181498894111	0.0804431512981675	0.0560761067191292	-0.0903432997593926
62	Res-000044	0.0840750400592029	0.00694159411436657	-0.0426804593431465	-0.0135246244233432	-0.0663191347675569	-0.217681066461479	-0.0187800715455201	0.0776188407747208	0.0125738633794535	0.0445202787301262	-0.0275213586472746	0.141090457120221
63	Res-000045	-0.0142779833859987	0.0768303140945875	0.00233851810349511	-0.0187181260011776	0.0137169804914325	-0.0195620079326013	-0.0467037210495844	-0.0182133534601157	-0.072006268561135	0.000641943896799252	0.0289084894296442	-0.094071619708756
64	Res-000046	-0.000181514884291645	-0.000146927726890479	0.00070640709855854	2.83397266084915e-05	2.73323993408967e-05	-0.00013478201712256	-0.000131984134155611	-0.000131353554602839	-0.000129987268487684	-0.000129573220697301	-0.000128802907977592	-0.00012781590876648
65	Res-000047	0.0240814726920251	0.232448120691264	-0.0919860992148643	-0.187100937438973	-0.115377915958842	-0.15587034710174	-0.187166666386288	0.531761709814981	-0.0304386839831125	-0.134088218136639	-0.0625020355222348	0.0594355104115728
66	Res-000048	-0.0366607635655155	-0.00812332692786846	-0.0202994621404491	0.0923914535898643	-0.0243709695132697	-0.105006926428378	-0.109998735599631	0.0279573718377221	0.251128168058689	0.185898018842672	0.0546145509758005	-0.0303496104142647
67	Res-000049	-0.190575543241035	-0.298117085367078	0.299006359731935	0.582868729902009	0.13630696872878	-0.284439777634942	-0.408648335260744	-0.156010948601743	-0.167927923168892	-0.083899540860884	-0.249337671468605	0.10076022252702
68	Res-000050	-0.0138556560488762	0.0494655798395956	-0.0186839400700979	-0.0102869350144059	0.0205023755132731	-0.0109272174191636	-0.0081877677050482	0.0315571635974522	-0.0172917291905675	0.0217108371133477	-0.0730523693224336	-0.0651743876088954
69	Res-000051	-0.00320102633984797	0.00236884198578996	-0.000460235500547453	-0.00322719383514761	-0.00184644872311554	-0.00179508807392855	-0.00294432187041365	0.0324070177087929	-0.00195429392284792	0.00214541567542113	0.000111731159178533	-0.00314906575330326
70	Res-000052	0.00176247509709751	-0.000348713846224919	-0.000336358210350201	-0.0015319197628092	-0.00231998222602369	-0.00240194460114257	-0.00235212199222802	-0.00234089287856085	-0.000269449425836706	-0.00230918894450141	0.00134281901251921	0.0382033154004416
71	Res-000053	0.0289248712582688	0.0531693658019579	-0.0345985323356588	-0.0361916066063402	0.0196330920054984	-0.023589451451868	-0.0770291446489936	-0.00755196070966582	-0.0051466940466118	-0.0709806087615864	-0.0293031524943208	0.0118857583498693
72	Res-000054	0.0042714652423036	-0.0108687986127503	-0.128247363041073	-0.0195833187323321	-0.0321808317965752	0.344773582717693	-0.10703499810801	0.0208999207233477	-0.0847325980142095	0.0903112717600079	-0.0148157638316364	0.0305396028081946
73	Res-000055	-0.0144888082199371	0.0248002059223018	-0.00196000180525872	0.0223113024234247	0.00756780587324515	0.0160454742741277	-0.0450572909490414	-0.0239429960654331	-0.00564543194561984	-0.0199384253656768	-0.00015433146209462	-0.0280269716650346
74	Res-000056	-0.0068903396584795	0.0393774636409557	0.0178222086324309	-0.0644237309676853	-0.0770638161932194	-0.0598841423330884	0.137024712225922	0.0506912092478566	0.16675294339871	-0.0428299740650194	-0.016096543306246	-0.0147358126562589
75	Res-000057	0.0100927610869329	-0.0284810969780552	0.04079050897423	-0.0339392028931027	-0.00618031549411117	-0.0705296394631118	0.022380758374465	0.00713407197404685	0.122439407078847	-0.0209594295593734	0.0412741018389229	-0.0223739565934744
76	Res-000058	-0.00369354466608993	-0.0118642201379386	0.00616635389471493	0.0131715083883486	0.0316409990095937	-0.029201001189368	-0.0122096604297811	-0.00616449612820216	-0.00898886263976633	0.00453666986116511	-0.0116566130107061	0.0197284454143076
77	Res-000060	-0.194680852801328	-0.127021705046343	-0.169405810696485	0.324847996782296	0.269165428506577	0.161960074580861	-0.278343527347765	0.161511081245171	0.392351933825734	-0.0162800589288512	-0.302609161787535	0.032070961555159
78	Res-000061	-0.0400863148701975	-0.0622729380945562	-0.094499373574095	0.39825215800191	-0.0954503973661571	-0.0924258700246416	-0.0842542301651661	-0.0562081928153346	-0.0156695554737443	0.0535305214270771	-0.0814569953265447	0.0335372717223441
79	Res-000062	-0.0286048770869262	0.228406340140126	-0.047016677433825	0.110946543583602	-0.133330079017978	0.0816385073399529	-0.185397460749338	-0.13205106088952	-0.205000825128203	-0.0224836179242989	-0.219031644786556	-0.248245682651873
80	Res-000063	0.0079046515985142	0.0403301049174395	-0.0153326570025235	-0.0236782062208798	-0.00909878282534839	-0.0429513966820218	0.0334521960223292	-0.0288072713633644	0.00183811845505498	0.00288023419005622	0.0139050141430625	0.00414465329155801
81	Res-000064	0.181502089235746	-0.57493857473446	-0.248646141148961	1.0530886215371	-0.575296693386816	-0.21909909630969	-0.34418044563709	-0.314417831622501	-0.174719575114574	-0.138890054736339	-0.526428937300921	-0.146616621427316
82	Res-000065	0.00533742683596317	-0.472300462731662	-0.574051938526709	-0.509724945784015	-0.53820685957701	-0.465607721118564	-0.277249888083797	-0.129612863903967	3.14360697945048	-0.48903380862277	-0.381679899433293	-0.556034776946427
83	Res-000066	0.010699293393743	0.0445432069895475	-0.0198785581554371	-0.0284708484225107	-0.00402471174923157	-0.0110083538007898	-0.0311489244626798	-0.0113093175115709	-0.017601226583333	-0.00444153025159567	0.0302573265855187	0.00290585393950568
84	Res-000067	0.0401574718031412	0.000610607517923467	-0.0125542351256116	-0.0497400389052055	-0.0289166048193138	-0.0386985783847329	1.24037501958441e-06	0.0145335918361576	0.0286270840008078	-0.0131408503232488	-0.0207576943183309	0.157412593354875
85	Res-000068	0.00687851305253187	-0.0411223095741491	0.0481963026810236	-0.0570371833234359	0.0215628711634633	-0.123018302567562	-0.0927326849712194	0.135484530065529	0.287287440694541	-0.0409015931923133	-0.0754696596773413	0.100394450703888
86	Res-000069	-0.0218754453982282	0.0317609761148854	-0.00490666999870934	0.02356481564373	0.0125710887848918	-0.0260072907363598	-0.0369308556591228	-0.00326786454806852	0.0429842491261134	-0.0376775146231022	-0.0221100166681115	0.0961239242518431
87	Res-000070	-0.0142005091040831	0.0485392296613848	-0.000374743095300112	-0.0222530906984191	-0.00193569969495275	0.0135489443837154	-0.0334206370920724	0.0376960763712424	-0.00180970941538661	-0.0473395425036432	-0.0119401154940564	0.00610760139102062
88	Res-000071	0.0551877556673597	0.101445844717425	-0.021611643975501	0.0692412254618247	0.0208550686041876	-0.173872816244396	-0.26528988397597	-0.0761910815719861	-0.101284507091788	-0.14033517089879	-0.10969198001488	-0.093278253975953
89	Res-000072	-0.0300658263040547	0.0906013150351681	0.0185740803211731	-0.0315231057927767	-0.00978554364157344	-0.0425650281001308	0.00869974461139306	0.0211986789959384	0.0240327544517236	-0.0647131248730539	-0.0469579906895754	0.00994182369240018
90	Res-000073	-0.00862348520257662	0.00262276780415284	-0.00839727723332676	-0.00503157525327946	0.006876183760538	0.0147475867982955	0.0117976082088959	0.00683407378615459	0.0151278323026491	0.0091850233274605	0.0149225640015939	-0.0103249691915213
91	Res-000074	0.148903109353867	-0.135885726092249	0.585726011899626	-0.312875540377217	-0.286378000609939	-0.306451286284409	-0.249023284806847	-0.130884566371014	-0.208478888002678	-0.300804553111583	-0.0567900146414134	0.16156418566781
92	Res-000075	-0.00697878244792399	0.0251572213679545	-0.00433158682365652	0.000522702599424087	-0.00754947679089314	-0.0293811699264205	-0.00143575996572699	0.0747385441493532	-0.0295295536138336	-0.00518311578575786	-0.0171313033079885	-0.0284237635291928
93	Res-000076	-0.0535813615847843	0.0756447123519223	0.0306980238482063	0.00737279332762419	0.00823912569897539	-0.0183915157368453	-0.0659519914534663	0.088396800487733	-0.056729682678566	-0.0399990699479192	0.0165879642889106	-0.0389990790080129
94	Res-000077	-0.131889328412608	0.115899891831426	-0.0450372267077571	0.198613256137711	0.118802414955437	-0.147377246228889	-0.0834762996392641	-0.0556532184914534	0.127611299273969	-0.0323147529912985	-0.11234626514836	-0.0849411599300161
95	Res-000078	0.0188750921258827	0.264910445822229	0.00472777066261731	-0.118206573553034	-0.087401356616711	-0.108128474895759	-0.130570525297399	-0.0334782942369845	-0.134202523883986	-0.0538293838534105	-0.101514029948629	-0.0940483028227338
96	Res-000079	0.01737068312646	0.0119465616344918	-0.00829489079523124	-0.0260717847953188	-0.0328189271173686	0.058377242260242	-0.067260726065635	0.0251666753591224	0.0238269361258326	-0.0332542753637339	-0.0938295297430138	0.110922853044785
97	Res-000080	-0.0304481758568032	-0.0313347687667511	-0.0319084277117309	-0.0243448640163644	-0.0155936271559059	-0.0321179904294144	-0.0296589881024498	0.0756454794504668	0.523989553471336	0.0130269291771153	0.0570338798479713	-0.0262744863464516
98	Res-000081	-0.0930031644847305	-0.201310778410488	0.00807634487788444	0.259263126191091	0.138258166635539	-0.0178238582491299	-0.0736791836420351	-0.00164506334912373	0.170867945647259	0.0535503946057652	-0.00587668225878796	-0.0663405435055458
99	Res-000082	-0.00951515619758869	0.00789725749545116	-0.0145177347733604	-0.0096072705738848	-0.0208147076557436	-0.0113876058538206	0.0190024894789131	-0.00969454703438874	-0.00620867909013662	0.0263094405516262	0.0220415385664902	0.390231517908811
100	Res-000083	0.00933851564331201	0.0361257761690108	0.0702083040577174	-0.0609815310292643	-0.0443283617021327	-0.127281372492119	-0.0549948570653165	0.116695010072106	-0.0211362688127473	-0.0752849280005223	0.106933979817518	0.0581691718529891
101	Res-000084	0.00550004785503263	-0.00487200879402888	0.011442470416302	-0.00816306290621939	-0.00577873577543867	-0.0119861731034507	-0.00353056141956888	0.00598882759129051	-0.0115614605702573	0.0041458301462766	0.0128174352871961	0.00405341217101651
102	Res-000085	-0.128312273129001	-0.324915191821067	0.00941926966709605	-0.136582553803083	0.980994708502803	-0.212760523914461	-0.220157020513475	-0.155634480082269	-0.0670099040244115	-0.189800544316001	-0.193890529723348	0.0341335590004665
103	Res-000086	0.0198584666201601	0.0171980246002544	-0.0216113112013607	-0.0270576078282026	0.0373770364744165	-0.0437046015921137	-0.00984702850684004	-0.0172546491960567	-0.0126550462745008	-0.0134871582367468	0.0066049850848784	-0.029693099698134
104	Res-000087	-0.0407871303739041	0.0259385671425495	-0.00922802891481517	0.00466913455174078	0.0587747545787523	-0.021930168980404	-0.0384951832959629	0.108469950364776	-0.0182871527869566	0.0550268658090169	-0.0926702491405391	0.0439310579747306
105	Res-000088	0.0026944565620807	-0.0066159606057629	-0.0196658628935363	-0.0154209310406706	0.0246983622537642	0.0202641759638171	0.0335150750698861	-0.00811650490901462	0.010197446106665	-0.0125049809810373	-0.0304608039415376	0.0153600755298157
106	Res-000089	-0.024909573168976	0.0710798708346988	0.015145834322908	-0.00914215479030864	-0.00269337199248459	-0.0788418688281312	-0.0211643735944042	0.0798278852223772	0.02060254621983	-0.0462479379119709	-0.00444788038523991	-0.0983880403672366
107	Res-000090	-0.124532338690727	1.51383788102687	-0.63768624610374	-0.63102901005284	-0.535189619806581	-0.586854629370486	-0.512735358506491	-0.328403680638336	-0.223969234572043	-0.0324194731159286	-0.532243176635727	-0.595474165592125
108	Res-000091	-7.69858409204144e-05	0.00101845615210777	0.00305614712284658	-0.0028883280725012	0.00205099709372584	-0.00297526732381544	-0.0026523525910141	0.00148168543035579	-0.00286952529949404	-0.0028603936600826	0.00290776904598462	-0.0011993593716899
109	Res-000092	0.0565562073074078	-0.0146257215906905	-0.0115481922395292	-0.0793355174938106	-0.0460988797912486	-0.0273456319258844	-0.0354154272251999	0.0733682609686441	0.0771253965506368	-0.0131582267628386	-0.0357792771753017	0.159053997322662
110	Res-000093	-0.0148425876362436	-0.0116752432775989	-0.0227550930529334	0.0219862977057703	0.0284931169449499	-0.0226333265305042	-0.0113730431364228	0.0297283672713167	0.0849503478921045	0.0136058241486467	0.0225253457377061	0.00231532211363429
111	Res-000094	-0.071559298527705	0.111750591914017	-0.290199854480653	-0.0510903890031641	-0.211460993173736	-0.236860822481468	0.0607716822156322	0.166993406788973	1.37536850761384	0.140522186211297	-0.199609471758592	-0.151237397410715
112	Res-000095	-0.0163809911609232	-0.0846312450108286	-0.00971947252580507	0.0443139680204595	0.0465448334614401	-0.0962869594379003	0.176558810027739	0.125755199083063	0.00623084157005138	0.0504618064575336	-0.106892493998644	-0.0332668180814205
113	Res-000096	-0.000810155574767407	-0.0247671825953097	-0.0336642670389035	0.0359459156668258	-0.0318463582165743	-0.0208243858413868	-0.00174787568351589	0.00683045452463159	0.273668290648764	-0.00673559887128749	-0.0387245386547792	-0.0214332268351327
